# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_missense_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
ppgL	PA4204	AAG07591	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ppiA	PA3227	AAG06615	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ppiB	PA1793	AAG05182	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ppiC1	PA1996	AAG05384	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ppiC2	PA4176	AAG07563	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ppk	PA5242	AAG08627	protein_coding	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0
pprA	PA4293	AAG07681	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
pprB	PA4296	AAG07684	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ppx	PA5241	AAG08626	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
ppyR	PA2663	AAG06051	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
pqqA	PA1985	AAG05373	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
pqqB	PA1986	AAG05374	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
pqqC	PA1987	AAG05375	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
pqqD	PA1988	AAG05376	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
pqqE	PA1989	AAG05377	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
pqsB	PA0997	AAG04386	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
pqsC	PA0998	AAG04387	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
pqsD	PA0999	AAG04388	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
pqsE	PA1000	AAG04389	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
pqsL	PA4190	AAG07577	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
prc	PA3257	AAG06645	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
prlC	PA0067	AAG03457	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
proB	PA4565	AAG07953	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	2
proC	PA0393	AAG03782	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
prpB	PA0796	AAG04185	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
prpC	PA0795	AAG04184	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
prpD	PA0792	AAG04181	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
prrF1	PA4704.1	PA4704.1-1	lincRNA	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
prrF2	PA4704.2	PA4704.2-1	lincRNA	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
prtR	PA0611	AAG04000	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
pslE	PA2235	AAG05623	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
pslF	PA2236	AAG05624	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
pslG	PA2237	AAG05625	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
pslH	PA2238	AAG05626	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
pslI	PA2239	AAG05627	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
pslJ	PA2240	AAG05628	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
pslK	PA2241	AAG05629	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
pslL	PA2242	AAG05630	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
pslM	PA2243	AAG05631	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
psrA	PA3006	AAG06394	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ptrB	PA0612	AAG04001	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ptsP	PA0337	AAG03726	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
purB	PA2629	AAG06017	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
purD	PA4855	AAG08240	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
purF	PA3108	AAG06496	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
purH	PA4854	AAG08239	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
purL	PA3763	AAG07150	protein_coding	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0
purT	PA3751	AAG07138	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
purU1	PA4314	AAG07702	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
purU2	PA5420	AAG08805	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
pvdA	PA2386	AAG05774	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
pvdD	PA2399	AAG05787	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
pvdJ	PA2400	AAG05788	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
pvdQ	PA2385	AAG05773	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
pvdR	PA2389	AAG05777	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
pvdT	PA2390	AAG05778	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
pykF	PA1498	AAG04887	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
pyoS5	PA0985	AAG04374	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
pyrC	PA3527	AAG06915	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
pyrE	PA5331	AAG08716	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
pyrQ	PA5541	AAG08926	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
pys2	PA1150	AAG04539	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
qscR	PA1898	AAG05287	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
quiP	PA1032	AAG04421	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
rbfA	PA4743	AAG08129	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
rbsA	PA1947	AAG05335	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
rbsB	PA1946	AAG05334	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
rbsC	PA1948	AAG05336	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
rbsK	PA1950	AAG05338	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
rbsR	PA1949	AAG05337	protein_coding	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1
rcpA	PA4304	AAG07692	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
rcpC	PA4305	AAG07693	protein_coding	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0
recA	PA3617	AAG07005	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
recG	PA5345	AAG08730	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
recJ	PA3725	AAG07112	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
recR	PA1534	AAG04923	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
retS	PA4856	AAG08241	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
rhlG	PA3387	AAG06775	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
rho	PA5239	AAG08624	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
ribB	PA4054	AAG07441	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ribC	PA4055	AAG07442	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ribD	PA4056	AAG07443	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ribE	PA4053	AAG07440	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ribF	PA4561	AAG07949	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
rimI	PA4678	AAG08065	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
rluD	PA4544	AAG07932	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
rnhB	PA3642	AAG07030	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
rnt	PA3528	AAG06916	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
roxR	PA4493	AAG07881	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
roxS	PA4494	AAG07882	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	2
rpe	PA0607	AAG03996	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
rph	PA5334	AAG08719	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
rplM	PA4433	AAG07821	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
rplU	PA4568	AAG07956	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	1
rpmA	PA4567	AAG07955	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	1
rpoS	PA3622	AAG07010	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
rpoZ	PA5337	AAG08722	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
rpsI	PA4432	AAG07820	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
rpsO	PA4741	AAG08127	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
rpsT	PA4563	AAG07951	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	1
rsaL	PA1431	AAG04820	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
rsmZ	PA3621.1	PA3621.1-1	lincRNA	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
sRNA-Xcc1	EBG00001435450	EBT00001813468	sRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
sbcB	PA4316	AAG07704	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
sdaA	PA2443	AAG05831	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	1
sdhA	PA1583	AAG04972	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
sdhC	PA1581	AAG04970	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
sdhD	PA1582	AAG04971	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
secA	PA4403	AAG07791	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
selB	PA4807	AAG08193	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
sigX	PA1776	AAG05165	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
slyD	PA0837	AAG04226	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
sodB	PA4366	AAG07754	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
soxA	PA5418	AAG08803	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1
soxB	PA5416	AAG08801	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
soxD	PA5417	AAG08802	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
soxG	PA5419	AAG08804	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
speA	PA4389	AAG07777	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
speA	PA4839	AAG08224	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
speE	PA1687	AAG05076	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
spoT	PA5338	AAG08723	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
sspA	PA4428	AAG07816	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
sspB	PA4427	AAG07815	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
sth	PA2991	AAG06379	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
stk1	PA1671	AAG05060	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
surE	PA3625	AAG07013	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
tRNA	EBG00001435410	EBT00001813431	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
tRNA	EBG00001435411	EBT00001813418	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
tRNA	EBG00001435429	EBT00001813495	protein_coding	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0
tRNA	EBG00001435459	EBT00001813433	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
tRNA	EBG00001435470	EBT00001813472	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
tRNA	EBG00001435472	EBT00001813435	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
tRNA	EBG00001435473	EBT00001813484	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
tRNA	EBG00001435492	EBT00001813506	protein_coding	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0
tRNA	EBG00001435503	EBT00001813477	protein_coding	0	0	0	93	0	0	0	0	0	0	0	0	0	0	93
tRNA	EBG00001435510	EBT00001813507	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
tRNA	EBG00001435522	EBT00001813394	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
tRNA	EBG00001435527	EBT00001813480	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
tRNA-Sec	EBG00001435430	EBT00001813493	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
tadA	PA4302	AAG07690	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
tadB	PA4301	AAG07689	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
tadC	PA4300	AAG07688	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
tadD	PA4299	AAG07687	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
tadG	PA4297	AAG07685	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
tadZ	PA4303	AAG07691	protein_coding	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1
tag	PA0010	AAG03400	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
thiD	PA3975	AAG07362	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
thiE	PA3976	AAG07363	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
thiI	PA5118	AAG08503	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
tktA	PA0548	AAG03937	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
topA	PA3011	AAG06399	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
toxA	PA1148	AAG04537	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
toxR	PA0707	AAG04096	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
tpbB	PA1120	AAG04509	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
trkA	PA0016	AAG03406	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
trkH	PA3210	AAG06598	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
trmU	PA2626	AAG06014	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
trpA	PA0035	AAG03425	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
trpB	PA0036	AAG03426	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
trpC	PA0651	AAG04040	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
trpD	PA0650	AAG04039	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
trpE	PA0609	AAG03998	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
trpG	PA0649	AAG04038	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
trpI	PA0037	AAG03427	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
truB	PA4742	AAG08128	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
trxA	PA5240	AAG08625	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
typA	PA5117	AAG08502	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
tyrS	PA4138	AAG07525	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
tyrZ	PA0668	AAG04057	protein_coding	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0
ubiE	PA5063	AAG08448	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ubiG	PA3171	AAG06559	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ung	PA0750	AAG04139	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
uvrB	PA3138	AAG06526	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
uvrC	PA2585	AAG05973	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
vgrG1	PA0091	AAG03481	protein_coding	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0
vreR	PA0676	AAG04065	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
wbpG	PA3150	AAG06538	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
wbpH	PA3149	AAG06537	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
wbpI	PA3148	AAG06536	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
wbpJ	PA3147	AAG06535	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
wbpK	PA3146	AAG06534	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
wbpL	PA3145	AAG06533	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
wbpM	PA3141	AAG06529	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
wzx	PA3153	AAG06541	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
wzy	PA3154	AAG06542	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
xcpP	PA3104	AAG06492	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
xcpQ	PA3105	AAG06493	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
xcpR	PA3103	AAG06491	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
xcpS	PA3102	AAG06490	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
xcpT	PA3101	AAG06489	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
xcpU	PA3100	AAG06488	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
xcpV	PA3099	AAG06487	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
xcpW	PA3098	AAG06486	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
xenB	PA4356	AAG07744	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
yfiB	PA1119	AAG04508	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
yfiR	PA1121	AAG04510	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ygdP	PA0336	AAG03725	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
